file,modality,area_px,major_axis_px,minor_axis_px,bbox_h_px,bbox_w_px,bbox_short_px,bbox_long_px,orientation_deg,eccentricity
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,351.0,65.92612716533769,9.394245075270323,63,22,22,63,20.24067287163268,0.9897952999659392
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,1234.0,149.0286711572411,12.758525940450827,72,128,72,128,62.96235229781549,0.9963286202271878
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,760.0,78.49832831378991,15.89364279526027,52,71,52,71,54.718321522325326,0.9792882385240284
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,717.0,114.85651008292062,9.367841251237278,105,11,11,105,-0.6836825810777494,0.9966683307291233
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,507.0,98.27625933816093,7.344902203121401,78,50,50,78,34.58905415606559,0.9972032571653224
S1A_IW_GRDH_1SDV_20240414T212557_20240414T212622_053435_067B80_B4A2.SAFE.png,SAR,328.0,63.805044773659404,7.905590137553919,60,17,17,60,-12.94070133067979,0.9922944253131865
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,837.0,157.0580236959697,12.78681419804618,128,74,74,128,30.249783596297856,0.9966803223488826
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,1130.0,196.74086293545847,8.600468234611093,135,123,123,135,41.03958671810833,0.9990440554906488
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,758.0,140.00565785927856,10.455566272951264,86,92,86,92,45.289354236485735,0.9972075800025323
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,456.0,84.61637539498608,7.758785165223539,52,61,52,61,49.26631252210627,0.9957872627703159
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,304.0,58.36813451924533,6.764900975524734,52,22,22,52,20.847382442414904,0.9932608188387598
S1A_IW_GRDH_1SDV_20240422T215646_20240422T215711_053552_06801C_3922.SAFE.png,SAR,505.0,99.24711662673226,7.658268259058433,76,49,49,76,29.61413537275368,0.9970184418903956
S1A_IW_GRDH_1SDV_20240422T215711_20240422T215736_053552_06801C_57D0.SAFE.png,SAR,3490.0,736.6360678739126,74.12912584488208,581,286,286,581,26.55449484370053,0.9949237207553198
S1A_IW_GRDH_1SDV_20240422T215711_20240422T215736_053552_06801C_57D0.SAFE.png,SAR,2876.0,636.693686521258,47.94518096438803,489,274,274,489,30.76435057078992,0.9971606702524495
S1A_IW_GRDH_1SDV_20240422T215711_20240422T215736_053552_06801C_57D0.SAFE.png,SAR,1419.0,322.4024126001846,13.660706695949468,227,186,186,227,37.91729841247696,0.9991019204004101
S1A_IW_GRDH_1SDV_20240422T215711_20240422T215736_053552_06801C_57D0.SAFE.png,SAR,1099.0,217.35121798038952,12.688619533374352,168,103,103,168,31.501151978459756,0.9982945260292848
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,1629.0,251.47379282713126,9.198578963998363,169,156,156,169,-41.81687302681687,0.9993307762173614
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,422.0,76.5589360974333,7.122797562573973,59,45,45,59,-37.68422984059124,0.9956626717639185
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,1919.0,323.32477482641355,9.707759899743383,272,105,105,272,20.35639777202953,0.9995491542286283
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,2699.0,434.13016159074476,34.25752842962115,269,300,269,300,-47.738163769229686,0.9968816863210884
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,937.0,163.9028408923653,8.039518867299929,106,121,106,121,-46.97546931104657,0.99879629900769
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,344.0,83.60165214742429,6.873418553575098,73,29,29,73,18.982548652858007,0.9966145091936933
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,399.0,99.96102203827823,6.230255954310506,84,33,33,84,19.517890254240555,0.9980557917071563
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,733.0,145.25829282045777,7.58287050023826,123,36,36,123,13.250595790446415,0.9986365111522443
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,1587.0,192.12756441873813,33.70870522884263,194,31,31,194,3.8903598861951583,0.984488413446975
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,318.0,76.3048433048982,6.003327087250801,68,17,17,68,12.498523269481037,0.9969002731413672
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,347.0,94.74589954090531,6.2493678547620615,85,28,28,85,18.666652318281585,0.9978223179514657
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,366.0,78.04953120701146,6.858680531639268,70,25,25,70,15.716169946163626,0.9961314214438395
S1A_IW_GRDH_1SDV_20240424T214225_20240424T214250_053581_06813C_B432.SAFE.png,SAR,314.0,69.12758568754343,8.427064844937977,60,25,25,60,-22.2411788436765,0.9925416547380753
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,780.0,138.95838202173985,11.887529812602468,111,66,66,111,31.7498848274297,0.9963341008309992
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,1152.0,206.65015062003926,16.966423867113708,149,119,119,149,39.93404684290648,0.9966239186446244
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,476.0,81.8880048505092,7.8016118943805814,66,45,45,66,-31.87445328906855,0.9954513034040338
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,995.0,188.02070607279595,32.45292544985557,107,133,107,133,55.86613660500756,0.9849914859048574
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,330.0,66.03859110454678,6.573259131905634,61,24,24,61,-20.11662967239955,0.9950338980724831
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,708.0,120.022951999146,12.57972289392065,78,82,78,82,49.73801273699992,0.9944921613786621
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,779.0,126.65355996220657,8.288387026608639,54,105,54,105,63.87923852977809,0.9978564137156081
S1A_IW_GRDH_1SDV_20240426T212533_20240426T212558_053610_068260_F49F.SAFE.png,SAR,643.0,101.02881071272115,8.677566530481755,49,81,49,81,60.77606113054759,0.9963044537041684
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,357.0,67.965272891782,6.935654263297369,63,17,17,63,-11.417713333336886,0.9947795753851512
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,745.0,154.91950655495532,11.664772427139285,140,23,23,140,5.386494759157735,0.9971612496566165
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,608.0,138.77148453218192,7.370380570297721,114,60,60,114,-28.44496945958241,0.9985885810102035
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,1013.0,181.59503312497512,10.149771845582194,166,19,19,166,-5.278473376442209,0.9984368012118966
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,325.0,66.62973190360108,6.62654089293367,63,17,17,63,-12.681110480655088,0.995042239556801
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,1134.0,214.77401015663511,21.123416741817728,148,129,129,148,42.82895092009144,0.9951517058785029
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,921.0,178.52650121539048,19.08560109019089,107,120,107,120,46.92608837096563,0.9942691038812509
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,546.0,106.01497654996152,9.436687719621792,74,65,65,74,42.454755777018654,0.9960304840241393
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,820.0,181.10683038643597,18.637981580539993,156,40,40,156,12.568591116777505,0.9946905128445591
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,527.0,103.57762390244888,7.891710730718349,72,62,62,72,42.67765687455931,0.997093220488139
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,387.0,93.81037499115875,9.789420902855746,80,27,27,80,-15.953965481437738,0.9945402916298135
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,1487.0,289.6366477327225,25.263459650320485,238,131,131,238,26.542493080184535,0.9961886657493081
S1A_IW_GRDH_1SDV_20240426T212558_20240426T212623_053610_068260_F54F.SAFE.png,SAR,641.0,133.0969837072791,8.138848313840802,99,65,65,99,34.163062831268924,0.9981286024979273
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,3442.0,479.8939638880968,35.535038528851445,383,285,285,383,33.96758945284514,0.9972547016165765
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,771.0,173.66935106043258,11.754173793240458,124,96,96,124,33.80812037197083,0.9977069893942598
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,318.0,85.67588305546337,7.517689454330285,64,52,52,64,37.523798098951794,0.9961429083865863
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,1288.0,293.43210226276165,21.159437262152796,230,127,127,230,27.185194615247433,0.9973966734090393
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,650.0,147.7817605899256,10.506295391767226,114,77,77,114,30.861967809914287,0.997469668928597
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,1228.0,252.15948293388638,16.193855497080193,28,225,28,225,-85.90308892837218,0.9979357209880672
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,1238.0,176.37678650278752,28.24982665824694,146,112,112,146,38.956339012535935,0.9870898520955393
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,350.0,91.59591435695907,8.102006784059425,77,43,43,77,30.21855131589966,0.996080280440605
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,882.0,170.18612270444336,25.965834486174938,64,136,64,136,-68.10405378101656,0.988292178925188
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,1134.0,209.4606645445867,10.026463436148903,52,172,52,172,74.67043208377518,0.9988536701729546
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,1146.0,236.26456129473272,9.556568399801188,29,205,29,205,82.98753950976855,0.9991816209064631
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,858.0,187.04480853698178,33.34090334979866,77,156,77,156,61.68597247215369,0.9839850713679895
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,362.0,88.02258902807948,5.899663664062144,75,34,34,75,22.8314359957549,0.9977513347906829
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,310.0,82.81678828146565,6.361657973076789,58,53,53,58,40.493293803221846,0.9970452825883348
S1A_IW_GRDH_1SDV_20240429T214831_20240429T214856_053654_068417_501B.SAFE.png,SAR,616.0,131.16884466654926,14.143700889815197,86,87,86,87,47.55077510091826,0.9941695421338017
S1A_IW_GRDH_1SDV_20240429T214856_20240429T214921_053654_068417_46CC.SAFE.png,SAR,1072.0,204.88605884803482,12.153609632528642,154,110,110,154,35.4885335195625,0.9982390853794357
S1A_IW_GRDH_1SDV_20240429T214856_20240429T214921_053654_068417_46CC.SAFE.png,SAR,614.0,150.3529298902449,6.094111400002971,108,88,88,108,39.849121651260205,0.9991782391048913
S1A_IW_GRDH_1SDV_20240429T214856_20240429T214921_053654_068417_46CC.SAFE.png,SAR,2378.0,445.94864972470936,21.930336099129782,194,348,194,348,58.74552848641612,0.9987900882858082
S1A_IW_GRDH_1SDV_20240429T214856_20240429T214921_053654_068417_46CC.SAFE.png,SAR,1574.0,312.5570508906189,27.0273412418045,121,259,121,259,64.49625943440248,0.9962543069699056
S1A_IW_GRDH_1SDV_20240429T214856_20240429T214921_053654_068417_46CC.SAFE.png,SAR,756.0,152.70047721286042,10.2670971237304,66,125,66,125,61.90576728029804,0.9977370433766486
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,35.0,8.00091723587198,6.451705747955038,9,7,7,9,37.908921149338276,0.5914103399563723
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,1061.0,183.73961240130794,12.38274884111692,151,71,71,151,-21.94094233359905,0.9977265128530863
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,1254.0,225.08175144257407,40.35907965218938,199,65,65,199,-16.134840262041784,0.9837928889794664
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,896.0,191.9671709892584,15.181615795812316,175,31,31,175,-8.261167356771745,0.9968679208882951
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,3681.0,213.71162023470131,34.09529639740809,241,75,75,241,-12.587366610521247,0.9871916581204401
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,407.0,93.61811075394576,6.897301451733552,87,11,11,87,-2.7723671071951737,0.9972823143989364
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,570.0,121.63752368163665,7.744782358144911,122,19,19,122,-6.365899144919812,0.9979709435602417
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,1408.0,170.5287225022515,25.24912894269376,158,72,72,158,-22.33524140317669,0.9889778127524498
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,672.0,136.2762529313751,6.705475904706077,132,12,12,132,3.5557148878957174,0.9987886993232414
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,567.0,119.63321428539771,10.928002550403354,105,38,38,105,-20.663989563562552,0.9958192246587717
S1A_IW_GRDH_1SDV_20240508T212443_20240508T212508_053785_068934_127A.SAFE.png,SAR,91.0,13.052337491383758,10.07334376649558,12,11,11,12,58.34576586055266,0.6359072365122104
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,720.0,131.5523018718376,9.897642286837302,67,105,67,105,60.245633977197606,0.9971656562852494
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,567.0,128.13973600423512,7.124383094949273,118,10,10,118,-3.11415881131834,0.9984532045148985
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,814.0,158.2604593073188,7.0345032517140735,105,100,100,105,-43.26840188463216,0.999011659257588
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,977.0,161.4838564077844,17.298467165566617,152,41,41,152,-14.722869402069088,0.9942458879675646
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,435.0,95.6420713873014,8.509764149829616,68,61,61,68,41.862134060118834,0.9960338494203475
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,1325.0,256.80166117817106,26.302879806612854,201,110,110,201,30.901053166593314,0.9947407418904551
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,1687.0,280.94357196538755,41.22350246074932,174,184,174,184,48.63497139501758,0.9891762360137438
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,616.0,136.43531236286913,6.913836731866567,115,56,56,115,25.401129953319384,0.9987152052782308
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,519.0,106.14498244541427,6.64993818258687,87,51,51,87,30.05135446545402,0.9980355858296512
S1A_IW_GRDH_1SDV_20240508T212558_20240508T212623_053785_068934_8F96.SAFE.png,SAR,326.0,79.76452867966279,5.899240646131073,73,25,25,73,16.24212289539937,0.9972613424995815
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,518.0,126.19508286516393,5.831120563094049,96,66,66,96,35.30579932218544,0.9989318772094422
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,1465.0,304.22079326774474,15.644009896878526,229,146,146,229,32.60740781534246,0.9986769514811977
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,1004.0,170.83168732127425,13.364476821123576,145,58,58,145,20.048640769842866,0.9969351932719579
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,528.0,134.0671088844805,5.926812658262479,113,69,69,113,32.43845236806551,0.9990223570786247
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,342.0,79.23954771449623,5.853435835964919,71,22,22,71,15.725661283280312,0.9972678695431569
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,749.0,124.91782478289089,7.925299481999496,121,17,17,121,-6.201543065358599,0.9979853935065284
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,1350.0,287.91613766122333,16.1593556640742,244,100,100,244,21.617123635612945,0.9984237377147459
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,821.0,151.35298592250152,13.292637597444553,116,96,96,116,43.43338022529099,0.996135883238749
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,354.0,66.8532557951312,8.504844548103778,54,40,40,54,38.9552876340014,0.991874958965279
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,368.0,84.59458497674429,6.350574656871826,77,29,29,77,21.32118895607812,0.9971782138096169
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,422.0,93.89788474200508,6.091961554976533,73,44,44,73,30.29318632483802,0.9978931654643312
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,501.0,107.59005344229095,8.647513995162592,67,77,67,77,50.53653829005235,0.9967647234852008
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,662.0,135.1726733366956,10.081067697125013,80,94,80,94,50.77797177242885,0.9972150947971002
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,515.0,131.95839838822536,6.889998125656531,110,53,53,110,27.49327564089425,0.9986359495248933
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,642.0,127.77926293697504,6.658508908643539,106,54,54,106,26.88751246214618,0.9986413789525158
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,511.0,118.88195517721826,8.497713597686454,101,45,45,101,24.394196115467402,0.9974420142495536
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,1319.0,217.11254591542738,33.051911599940624,117,161,117,161,52.59382255989066,0.9883444788353187
S1A_IW_GRDH_1SDV_20240511T214806_20240511T214831_053829_068AB2_09A6.SAFE.png,SAR,1166.0,203.6361340360737,24.600470961109092,111,150,111,150,56.12554616550065,0.9926761332059976
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,363.0,86.59768313272433,5.753202039367813,75,32,32,75,22.44463875166937,0.9977906896820152
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,2544.0,490.919566220368,33.23313927587529,336,256,256,336,33.078459242437646,0.9977060155255402
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,1022.0,219.3727562334765,9.66033295601258,191,69,69,191,21.251073331103363,0.9990299379640923
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,2048.0,425.4321196152845,12.92491662501019,282,249,249,282,40.276492319662836,0.9995384006374282
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,472.0,105.73426007546634,13.783114035097585,79,59,59,79,40.09524451847842,0.9914672293311071
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,482.0,104.73033705460614,8.299005288132808,74,59,59,74,40.45645944077031,0.9968554358759124
S1A_IW_GRDH_1SDV_20240511T214856_20240511T214921_053829_068AB2_C7FE.SAFE.png,SAR,431.0,97.2941011940453,7.736233803177838,64,64,64,64,45.99396183864399,0.9968337570034548
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,650.0,124.9518094339868,8.932893188161557,81,78,78,81,-46.944857849712754,0.9974412658513641
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,518.0,100.71066006517005,8.77261880921993,75,59,59,75,-37.503557919399206,0.996198948006909
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,311.0,65.31610966552904,6.725391151421248,45,43,43,45,45.54816320417459,0.9946847927821187
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,495.0,101.53994844808577,12.702252128083206,79,63,63,79,39.89208163356871,0.9921446287352591
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,303.0,74.73076048695408,7.196250890202682,55,43,43,55,35.170776205750876,0.9953527707138555
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,2393.0,406.15504584133146,72.42962528054458,238,255,238,255,44.41496771989384,0.9839707387171057
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,899.0,160.6587506006498,9.537952567064911,134,79,79,134,-28.872171703434876,0.9982361781083855
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,569.0,108.963758602442,7.953669711445488,80,62,62,80,36.16452386201219,0.9973324006277003
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,1442.0,260.26483910462616,10.948467108017237,206,115,115,206,-27.526830299185683,0.9991148071459803
S1A_IW_GRDH_1SDV_20240511T214921_20240511T214946_053829_068AB2_68FD.SAFE.png,SAR,614.0,119.15484001091286,9.295546347597755,92,60,60,92,-31.97579695362323,0.9969523944649783
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,2157.0,391.07598067108717,61.16735415217009,249,231,231,249,-43.90923248868299,0.9876925553002118
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,1102.0,229.45411453443973,21.241674035727176,205,25,25,205,-2.160165783724323,0.9957057307004324
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,1436.0,267.27211162957275,24.77964696966709,149,182,149,182,-52.875403672227144,0.9956928575364093
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,2005.0,377.79143021102817,37.299783523576046,333,60,60,333,-7.777694561763453,0.9951141439121721
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,1972.0,375.78642881433836,33.902839024485395,342,86,86,342,-12.497579326555341,0.9959220078596308
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,479.0,106.29592386786938,6.342993309203025,93,37,37,93,-22.644015716322468,0.998217980622847
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,853.0,170.6631409912324,13.15396959540475,133,90,90,133,-36.22160943245333,0.997025248838449
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,828.0,179.20791571935425,9.221757348025022,176,26,26,176,-8.127919050540752,0.9986751375440353
S1A_IW_GRDH_1SDV_20240511T215101_20240511T215126_053829_068AB2_9CBD.SAFE.png,SAR,400.0,89.63621451340111,6.1298652275183745,77,36,36,77,-25.99956097473269,0.9976589348730978
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,339.0,78.00686134096398,6.2871417546730095,73,17,17,73,10.671825214584695,0.9967467464595532
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,1000.0,156.5221625000843,8.30822377510333,149,9,9,149,-0.08593263184753572,0.9985902538194413
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,1519.0,149.8016149333117,23.567590695742936,139,75,75,139,-26.372638426129075,0.9875468272120419
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,732.0,93.55761311938008,18.07933528096543,80,47,47,80,-28.611607640170867,0.9811509667657178
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,8848.0,352.4899394178541,176.72265043546616,324,254,254,324,44.19303717487276,0.8652415860510634
S1A_IW_GRDH_1SDV_20240523T214856_20240523T214921_054004_0690B9_41F3.SAFE.png,SAR,554.0,100.48070035133837,10.02372465027464,88,34,34,88,-20.440862522947356,0.9950117582866582
